run_id,tool_group,tool_id,state,state_change_time,setup_name,lot_id,reason,idle_units,run_units,setup_units,down_pm_units,down_bm_units
48a57f5fd08d,Dielectric_BE_20,,IDLE,0.0,,,INIT,6,0,0,0,0
48a57f5fd08d,Dielectric_BE_21,,IDLE,0.0,,,INIT,9,0,0,0,0
48a57f5fd08d,Dielectric_BE_27,,IDLE,0.0,,,INIT,17,0,0,0,0
48a57f5fd08d,Dielectric_BE_28,,IDLE,0.0,,,INIT,5,0,0,0,0
48a57f5fd08d,Dielectric_BE_60,,IDLE,0.0,,,INIT,5,0,0,0,0
48a57f5fd08d,Dielectric_FE_112,,IDLE,0.0,,,INIT,12,0,0,0,0
48a57f5fd08d,Dielectric_FE_130,,IDLE,0.0,,,INIT,5,0,0,0,0
48a57f5fd08d,Dielectric_FE_29,,IDLE,0.0,,,INIT,4,0,0,0,0
48a57f5fd08d,Dielectric_FE_30,,IDLE,0.0,,,INIT,2,0,0,0,0
48a57f5fd08d,Dielectric_FE_31,,IDLE,0.0,,,INIT,5,0,0,0,0
48a57f5fd08d,Diffusion_BE_123,,IDLE,0.0,,,INIT,12,0,0,0,0
48a57f5fd08d,Diffusion_FE_100,,IDLE,0.0,,,INIT,2,0,0,0,0
48a57f5fd08d,Diffusion_FE_101,,IDLE,0.0,,,INIT,8,0,0,0,0
48a57f5fd08d,Diffusion_FE_120,,IDLE,0.0,,,INIT,11,0,0,0,0
48a57f5fd08d,Diffusion_FE_122,,IDLE,0.0,,,INIT,5,0,0,0,0
48a57f5fd08d,Diffusion_FE_125,,IDLE,0.0,,,INIT,4,0,0,0,0
48a57f5fd08d,Diffusion_FE_126,,IDLE,0.0,,,INIT,3,0,0,0,0
48a57f5fd08d,Diffusion_FE_127,,IDLE,0.0,,,INIT,9,0,0,0,0
48a57f5fd08d,Diffusion_FE_44,,IDLE,0.0,,,INIT,11,0,0,0,0
48a57f5fd08d,Diffusion_FE_94,,IDLE,0.0,,,INIT,11,0,0,0,0
48a57f5fd08d,EPI_36,,IDLE,0.0,,,INIT,2,0,0,0,0
48a57f5fd08d,EPI_38,,IDLE,0.0,,,INIT,1,0,0,0,0
48a57f5fd08d,Implant_119,,IDLE,0.0,,,INIT,2,0,0,0,0
48a57f5fd08d,Implant_128,,IDLE,0.0,,,INIT,11,0,0,0,0
48a57f5fd08d,Implant_132,,IDLE,0.0,,,INIT,8,0,0,0,0
48a57f5fd08d,Implant_74,,IDLE,0.0,,,INIT,2,0,0,0,0
48a57f5fd08d,Implant_88,,IDLE,0.0,,,INIT,2,0,0,0,0
48a57f5fd08d,Implant_90,,IDLE,0.0,,,INIT,2,0,0,0,0
48a57f5fd08d,Implant_91,,IDLE,0.0,,,INIT,6,0,0,0,0
48a57f5fd08d,LithoMet_BE_18,,IDLE,0.0,,,INIT,15,0,0,0,0
48a57f5fd08d,LithoMet_FE_19,,IDLE,0.0,,,INIT,20,0,0,0,0
48a57f5fd08d,LithoTrack_BE_117,,IDLE,0.0,,,INIT,5,0,0,0,0
48a57f5fd08d,LithoTrack_FE_115,,IDLE,0.0,,,INIT,54,0,0,0,0
48a57f5fd08d,LithoTrack_FE_95,,IDLE,0.0,,,INIT,53,0,0,0,0
48a57f5fd08d,LithoTrack_FE_96,,IDLE,0.0,,,INIT,2,0,0,0,0
48a57f5fd08d,Litho_BE_110,,IDLE,0.0,,,INIT,29,0,0,0,0
48a57f5fd08d,Litho_BE_93,,IDLE,0.0,,,INIT,3,0,0,0,0
48a57f5fd08d,Litho_BE_99,,IDLE,0.0,,,INIT,3,0,0,0,0
48a57f5fd08d,Litho_FE_111,,IDLE,0.0,,,INIT,23,0,0,0,0
48a57f5fd08d,Litho_FE_35,,IDLE,0.0,,,INIT,2,0,0,0,0
48a57f5fd08d,Litho_FE_92,,IDLE,0.0,,,INIT,34,0,0,0,0
48a57f5fd08d,Litho_FE_98,,IDLE,0.0,,,INIT,6,0,0,0,0
48a57f5fd08d,Litho_REG_BE_63,,IDLE,0.0,,,INIT,9,0,0,0,0
48a57f5fd08d,Litho_REG_FE_64,,IDLE,0.0,,,INIT,15,0,0,0,0
48a57f5fd08d,Planar_BE_75,,IDLE,0.0,,,INIT,22,0,0,0,0
48a57f5fd08d,Planar_FE_76,,IDLE,0.0,,,INIT,3,0,0,0,0
48a57f5fd08d,Planar_FE_77,,IDLE,0.0,,,INIT,3,0,0,0,0
48a57f5fd08d,Planar_FE_78,,IDLE,0.0,,,INIT,2,0,0,0,0
48a57f5fd08d,Planar_FE_79,,IDLE,0.0,,,INIT,6,0,0,0,0
48a57f5fd08d,Planar_FE_80,,IDLE,0.0,,,INIT,2,0,0,0,0
48a57f5fd08d,TF_BE_2,,IDLE,0.0,,,INIT,4,0,0,0,0
48a57f5fd08d,TF_BE_23,,IDLE,0.0,,,INIT,21,0,0,0,0
48a57f5fd08d,TF_BE_24,,IDLE,0.0,,,INIT,5,0,0,0,0
48a57f5fd08d,TF_BE_26,,IDLE,0.0,,,INIT,16,0,0,0,0
48a57f5fd08d,TF_BE_40,,IDLE,0.0,,,INIT,26,0,0,0,0
48a57f5fd08d,TF_FE_103,,IDLE,0.0,,,INIT,5,0,0,0,0
48a57f5fd08d,TF_FE_104,,IDLE,0.0,,,INIT,6,0,0,0,0
48a57f5fd08d,TF_FE_113,,IDLE,0.0,,,INIT,3,0,0,0,0
48a57f5fd08d,TF_FE_131,,IDLE,0.0,,,INIT,7,0,0,0,0
48a57f5fd08d,TF_FE_3,,IDLE,0.0,,,INIT,3,0,0,0,0
48a57f5fd08d,TF_FE_5,,IDLE,0.0,,,INIT,4,0,0,0,0
48a57f5fd08d,TF_Met_FE_45,,IDLE,0.0,,,INIT,2,0,0,0,0
48a57f5fd08d,TF_Met_FE_61,,IDLE,0.0,,,INIT,2,0,0,0,0
48a57f5fd08d,WE_BE_14,,IDLE,0.0,,,INIT,5,0,0,0,0
48a57f5fd08d,WE_BE_16,,IDLE,0.0,,,INIT,9,0,0,0,0
48a57f5fd08d,WE_BE_17,,IDLE,0.0,,,INIT,2,0,0,0,0
48a57f5fd08d,WE_BE_7,,IDLE,0.0,,,INIT,1,0,0,0,0
48a57f5fd08d,WE_BE_81,,IDLE,0.0,,,INIT,3,0,0,0,0
48a57f5fd08d,WE_BE_82,,IDLE,0.0,,,INIT,10,0,0,0,0
48a57f5fd08d,WE_BE_9,,IDLE,0.0,,,INIT,7,0,0,0,0
48a57f5fd08d,WE_FE_108,,IDLE,0.0,,,INIT,36,0,0,0,0
48a57f5fd08d,WE_FE_41,,IDLE,0.0,,,INIT,5,0,0,0,0
48a57f5fd08d,WE_FE_47,,IDLE,0.0,,,INIT,6,0,0,0,0
48a57f5fd08d,WE_FE_8,,IDLE,0.0,,,INIT,2,0,0,0,0
48a57f5fd08d,WE_FE_83,,IDLE,0.0,,,INIT,7,0,0,0,0
48a57f5fd08d,WE_FE_84,,IDLE,0.0,,,INIT,19,0,0,0,0
48a57f5fd08d,WE_FE_85,,IDLE,0.0,,,INIT,2,0,0,0,0
48a57f5fd08d,LithoTrack_FE_95,,DOWN_BM,2.426513012023807,,,BREAK_Litho,52,0,0,0,1
48a57f5fd08d,LithoTrack_FE_95,LithoTrack_FE_95#6,DOWN_BM,2.426513012023807,,,BREAK_Litho,,,,,
48a57f5fd08d,Dielectric_BE_60,,DOWN_BM,11.52620613011817,,,BREAK_Dielectric,4,0,0,0,1
48a57f5fd08d,Dielectric_BE_60,Dielectric_BE_60#4,DOWN_BM,11.52620613011817,,,BREAK_Dielectric,,,,,
48a57f5fd08d,Litho_BE_110,,DOWN_BM,15.375877419061391,,,BREAK_Litho,28,0,0,0,1
48a57f5fd08d,Litho_BE_110,Litho_BE_110#8,DOWN_BM,15.375877419061391,,,BREAK_Litho,,,,,
48a57f5fd08d,TF_FE_3,,DOWN_BM,18.596202169137932,,,BREAK_TF,2,0,0,0,1
48a57f5fd08d,TF_FE_3,TF_FE_3#1,DOWN_BM,18.596202169137932,,,BREAK_TF,,,,,
48a57f5fd08d,Litho_FE_111,,DOWN_BM,23.79230935869034,,,BREAK_Litho,22,0,0,0,1
48a57f5fd08d,Litho_FE_111,Litho_FE_111#12,DOWN_BM,23.79230935869034,,,BREAK_Litho,,,,,
48a57f5fd08d,TF_BE_23,,DOWN_BM,72.68184547553528,,,BREAK_TF,20,0,0,0,1
48a57f5fd08d,TF_BE_23,TF_BE_23#19,DOWN_BM,72.68184547553528,,,BREAK_TF,,,,,
48a57f5fd08d,TF_FE_5,,DOWN_BM,78.69501623853363,,,BREAK_TF,3,0,0,0,1
48a57f5fd08d,TF_FE_5,TF_FE_5#1,DOWN_BM,78.69501623853363,,,BREAK_TF,,,,,
48a57f5fd08d,LithoMet_BE_18,,DOWN_BM,79.45042630828046,,,BREAK_Litho,14,0,0,0,1
48a57f5fd08d,LithoMet_BE_18,LithoMet_BE_18#8,DOWN_BM,79.45042630828046,,,BREAK_Litho,,,,,
48a57f5fd08d,Litho_FE_92,,DOWN_BM,90.08392599276799,,,BREAK_Litho,33,0,0,0,1
48a57f5fd08d,Litho_FE_92,Litho_FE_92#28,DOWN_BM,90.08392599276799,,,BREAK_Litho,,,,,
48a57f5fd08d,TF_BE_23,,DOWN_BM,100.94330352875237,,,BREAK_TF,19,0,0,0,2
48a57f5fd08d,TF_BE_23,TF_BE_23#9,DOWN_BM,100.94330352875237,,,BREAK_TF,,,,,
48a57f5fd08d,Diffusion_FE_120,,RUN,104.0,,Lot_Product_3_1,,10,1,0,0,0
48a57f5fd08d,Diffusion_FE_120,Diffusion_FE_120#1,RUN,104.0,,Lot_Product_3_1,,,,,,
48a57f5fd08d,Litho_FE_92,,IDLE,119.28976294922604,,,BM_DONE,34,0,0,0,0
48a57f5fd08d,Litho_FE_92,Litho_FE_92#28,IDLE,119.28976294922604,,,BM_DONE,,,,,
48a57f5fd08d,Implant_88,,DOWN_BM,126.14411400817363,,,BREAK_Implant,1,0,0,0,1
48a57f5fd08d,Implant_88,Implant_88#1,DOWN_BM,126.14411400817363,,,BREAK_Implant,,,,,
48a57f5fd08d,TF_FE_5,,IDLE,137.10909378536425,,,BM_DONE,4,0,0,0,0
48a57f5fd08d,TF_FE_5,TF_FE_5#1,IDLE,137.10909378536425,,,BM_DONE,,,,,
48a57f5fd08d,Dielectric_BE_28,,DOWN_BM,142.54347269677143,,,BREAK_Dielectric,4,0,0,0,1
48a57f5fd08d,Dielectric_BE_28,Dielectric_BE_28#4,DOWN_BM,142.54347269677143,,,BREAK_Dielectric,,,,,
48a57f5fd08d,LithoTrack_FE_115,,DOWN_BM,155.26387216244328,,,BREAK_Litho,53,0,0,0,1
48a57f5fd08d,LithoTrack_FE_115,LithoTrack_FE_115#32,DOWN_BM,155.26387216244328,,,BREAK_Litho,,,,,
48a57f5fd08d,Diffusion_FE_120,,RUN,156.0,,Lot_Product_4_1,,9,2,0,0,0
48a57f5fd08d,Diffusion_FE_120,Diffusion_FE_120#10,RUN,156.0,,Lot_Product_4_1,,,,,,
48a57f5fd08d,Litho_FE_92,,DOWN_BM,188.98988629698042,,,BREAK_Litho,33,0,0,0,1
48a57f5fd08d,Litho_FE_92,Litho_FE_92#10,DOWN_BM,188.98988629698042,,,BREAK_Litho,,,,,
48a57f5fd08d,Implant_88,,IDLE,191.23301865984803,,,BM_DONE,2,0,0,0,0
48a57f5fd08d,Implant_88,Implant_88#1,IDLE,191.23301865984803,,,BM_DONE,,,,,
48a57f5fd08d,Litho_BE_110,,IDLE,201.96065122526977,,,BM_DONE,29,0,0,0,0
48a57f5fd08d,Litho_BE_110,Litho_BE_110#8,IDLE,201.96065122526977,,,BM_DONE,,,,,
48a57f5fd08d,TF_BE_40,,DOWN_BM,209.29811651484286,,,BREAK_TF,25,0,0,0,1
48a57f5fd08d,TF_BE_40,TF_BE_40#9,DOWN_BM,209.29811651484286,,,BREAK_TF,,,,,
48a57f5fd08d,Litho_FE_92,,IDLE,214.45788134254204,,,BM_DONE,34,0,0,0,0
48a57f5fd08d,Litho_FE_92,Litho_FE_92#10,IDLE,214.45788134254204,,,BM_DONE,,,,,
48a57f5fd08d,Diffusion_FE_44,,DOWN_BM,220.49003272885122,,,BREAK_Diffusion,10,0,0,0,1
48a57f5fd08d,Diffusion_FE_44,Diffusion_FE_44#2,DOWN_BM,220.49003272885122,,,BREAK_Diffusion,,,,,
48a57f5fd08d,Diffusion_FE_44,,DOWN_BM,232.3047775327916,,,BREAK_Diffusion,9,0,0,0,2
48a57f5fd08d,Diffusion_FE_44,Diffusion_FE_44#9,DOWN_BM,232.3047775327916,,,BREAK_Diffusion,,,,,
48a57f5fd08d,TF_BE_23,,DOWN_BM,235.43048404207883,,,BM_DONE,20,0,0,0,1
48a57f5fd08d,TF_BE_23,TF_BE_23#9,IDLE,235.43048404207883,,,BM_DONE,,,,,
48a57f5fd08d,TF_BE_23,,DOWN_BM,251.58584144933525,,,BREAK_TF,19,0,0,0,2
48a57f5fd08d,TF_BE_23,TF_BE_23#21,DOWN_BM,251.58584144933525,,,BREAK_TF,,,,,
48a57f5fd08d,Litho_FE_111,,IDLE,255.66811505730547,,,BM_DONE,23,0,0,0,0
48a57f5fd08d,Litho_FE_111,Litho_FE_111#12,IDLE,255.66811505730547,,,BM_DONE,,,,,
48a57f5fd08d,Diffusion_FE_44,,DOWN_BM,263.7955688226078,,,BM_DONE,10,0,0,0,1
48a57f5fd08d,Diffusion_FE_44,Diffusion_FE_44#2,IDLE,263.7955688226078,,,BM_DONE,,,,,
48a57f5fd08d,Diffusion_FE_127,,DOWN_BM,272.7610329735662,,,BREAK_Diffusion,8,0,0,0,1
48a57f5fd08d,Diffusion_FE_127,Diffusion_FE_127#3,DOWN_BM,272.7610329735662,,,BREAK_Diffusion,,,,,
48a57f5fd08d,TF_BE_23,,DOWN_BM,300.5621008415421,,,BREAK_TF,18,0,0,0,3
48a57f5fd08d,TF_BE_23,TF_BE_23#7,DOWN_BM,300.5621008415421,,,BREAK_TF,,,,,
48a57f5fd08d,TF_BE_2,,DOWN_BM,308.42384022892674,,,BREAK_TF,3,0,0,0,1
48a57f5fd08d,TF_BE_2,TF_BE_2#4,DOWN_BM,308.42384022892674,,,BREAK_TF,,,,,
48a57f5fd08d,TF_BE_2,,DOWN_BM,314.3144615097201,,,BREAK_TF,2,0,0,0,2
48a57f5fd08d,TF_BE_2,TF_BE_2#1,DOWN_BM,314.3144615097201,,,BREAK_TF,,,,,
48a57f5fd08d,LithoTrack_FE_95,,DOWN_BM,332.6819016592773,,,BREAK_Litho,51,0,0,0,2
48a57f5fd08d,LithoTrack_FE_95,LithoTrack_FE_95#36,DOWN_BM,332.6819016592773,,,BREAK_Litho,,,,,
48a57f5fd08d,Dielectric_BE_28,,IDLE,344.0825463554654,,,BM_DONE,5,0,0,0,0
48a57f5fd08d,Dielectric_BE_28,Dielectric_BE_28#4,IDLE,344.0825463554654,,,BM_DONE,,,,,
48a57f5fd08d,Diffusion_FE_120,,RUN,362.07,,Lot_Product_3_6,,8,3,0,0,0
48a57f5fd08d,Diffusion_FE_120,Diffusion_FE_120#11,RUN,362.07,,Lot_Product_3_6,,,,,,
48a57f5fd08d,LithoTrack_FE_115,,DOWN_BM,364.0144120724445,,,BREAK_Litho,52,0,0,0,2
48a57f5fd08d,LithoTrack_FE_115,LithoTrack_FE_115#18,DOWN_BM,364.0144120724445,,,BREAK_Litho,,,,,
48a57f5fd08d,LithoTrack_FE_95,,DOWN_BM,368.881120001393,,,BREAK_Litho,50,0,0,0,3
48a57f5fd08d,LithoTrack_FE_95,LithoTrack_FE_95#22,DOWN_BM,368.881120001393,,,BREAK_Litho,,,,,
48a57f5fd08d,Diffusion_FE_44,,DOWN_BM,373.6731106859948,,,BREAK_Diffusion,9,0,0,0,2
48a57f5fd08d,Diffusion_FE_44,Diffusion_FE_44#1,DOWN_BM,373.6731106859948,,,BREAK_Diffusion,,,,,
48a57f5fd08d,TF_BE_40,,IDLE,397.7006074674952,,,BM_DONE,26,0,0,0,0
48a57f5fd08d,TF_BE_40,TF_BE_40#9,IDLE,397.7006074674952,,,BM_DONE,,,,,
48a57f5fd08d,Diffusion_FE_127,,IDLE,401.7759435133919,,,BM_DONE,9,0,0,0,0
48a57f5fd08d,Diffusion_FE_127,Diffusion_FE_127#3,IDLE,401.7759435133919,,,BM_DONE,,,,,
48a57f5fd08d,Diffusion_FE_94,,DOWN_BM,404.96423920732445,,,BREAK_Diffusion,10,0,0,0,1
48a57f5fd08d,Diffusion_FE_94,Diffusion_FE_94#7,DOWN_BM,404.96423920732445,,,BREAK_Diffusion,,,,,
48a57f5fd08d,LithoTrack_FE_115,,DOWN_BM,405.35377871674126,,,BREAK_Litho,51,0,0,0,3
48a57f5fd08d,LithoTrack_FE_115,LithoTrack_FE_115#29,DOWN_BM,405.35377871674126,,,BREAK_Litho,,,,,
48a57f5fd08d,Diffusion_FE_120,,RUN,413.76,,Lot_Product_4_6,,7,4,0,0,0
48a57f5fd08d,Diffusion_FE_120,Diffusion_FE_120#2,RUN,413.76,,Lot_Product_4_6,,,,,,
48a57f5fd08d,LithoTrack_FE_115,,DOWN_BM,418.124170039607,,,BREAK_Litho,50,0,0,0,4
48a57f5fd08d,LithoTrack_FE_115,LithoTrack_FE_115#31,DOWN_BM,418.124170039607,,,BREAK_Litho,,,,,
48a57f5fd08d,Litho_FE_92,,DOWN_BM,418.4524853411009,,,BREAK_Litho,33,0,0,0,1
48a57f5fd08d,Litho_FE_92,Litho_FE_92#11,DOWN_BM,418.4524853411009,,,BREAK_Litho,,,,,
48a57f5fd08d,Litho_FE_98,,DOWN_BM,424.1245949564427,,,BREAK_Litho,5,0,0,0,1
48a57f5fd08d,Litho_FE_98,Litho_FE_98#1,DOWN_BM,424.1245949564427,,,BREAK_Litho,,,,,
48a57f5fd08d,Litho_FE_92,,DOWN_BM,432.55529530729274,,,BREAK_Litho,32,0,0,0,2
48a57f5fd08d,Litho_FE_92,Litho_FE_92#17,DOWN_BM,432.55529530729274,,,BREAK_Litho,,,,,
48a57f5fd08d,LithoMet_FE_19,,DOWN_BM,433.5748829122872,,,BREAK_Litho,19,0,0,0,1
48a57f5fd08d,LithoMet_FE_19,LithoMet_FE_19#16,DOWN_BM,433.5748829122872,,,BREAK_Litho,,,,,
48a57f5fd08d,Planar_BE_75,,DOWN_BM,460.33337866354236,,,BREAK_Planar,21,0,0,0,1
48a57f5fd08d,Planar_BE_75,Planar_BE_75#15,DOWN_BM,460.33337866354236,,,BREAK_Planar,,,,,
48a57f5fd08d,Diffusion_FE_126,,DOWN_BM,466.59378310396363,,,BREAK_Diffusion,2,0,0,0,1
48a57f5fd08d,Diffusion_FE_126,Diffusion_FE_126#1,DOWN_BM,466.59378310396363,,,BREAK_Diffusion,,,,,
48a57f5fd08d,Implant_90,,DOWN_BM,471.47705354061407,,,BREAK_Implant,1,0,0,0,1
48a57f5fd08d,Implant_90,Implant_90#2,DOWN_BM,471.47705354061407,,,BREAK_Implant,,,,,
48a57f5fd08d,TF_BE_40,,DOWN_BM,477.3852578142422,,,BREAK_TF,25,0,0,0,1
48a57f5fd08d,TF_BE_40,TF_BE_40#7,DOWN_BM,477.3852578142422,,,BREAK_TF,,,,,
48a57f5fd08d,Diffusion_FE_94,,IDLE,477.59184133541186,,,BM_DONE,11,0,0,0,0
48a57f5fd08d,Diffusion_FE_94,Diffusion_FE_94#7,IDLE,477.59184133541186,,,BM_DONE,,,,,
48a57f5fd08d,Litho_BE_110,,DOWN_BM,482.9249634762903,,,BREAK_Litho,28,0,0,0,1
48a57f5fd08d,Litho_BE_110,Litho_BE_110#21,DOWN_BM,482.9249634762903,,,BREAK_Litho,,,,,
48a57f5fd08d,LithoTrack_FE_95,,DOWN_BM,485.6031439702013,,,BREAK_Litho,49,0,0,0,4
48a57f5fd08d,LithoTrack_FE_95,LithoTrack_FE_95#33,DOWN_BM,485.6031439702013,,,BREAK_Litho,,,,,
48a57f5fd08d,TF_BE_23,,DOWN_BM,494.64901630992176,,,BM_DONE,19,0,0,0,2
48a57f5fd08d,TF_BE_23,TF_BE_23#21,IDLE,494.64901630992176,,,BM_DONE,,,,,
48a57f5fd08d,Litho_REG_BE_63,,DOWN_BM,498.55245121870144,,,BREAK_Litho,8,0,0,0,1
48a57f5fd08d,Litho_REG_BE_63,Litho_REG_BE_63#4,DOWN_BM,498.55245121870144,,,BREAK_Litho,,,,,
48a57f5fd08d,Implant_90,,IDLE,509.0422195055328,,,BM_DONE,2,0,0,0,0
48a57f5fd08d,Implant_90,Implant_90#2,IDLE,509.0422195055328,,,BM_DONE,,,,,
48a57f5fd08d,Litho_BE_110,,IDLE,520.9061745162415,,,BM_DONE,29,0,0,0,0
48a57f5fd08d,Litho_BE_110,Litho_BE_110#21,IDLE,520.9061745162415,,,BM_DONE,,,,,
48a57f5fd08d,Diffusion_FE_44,,DOWN_BM,523.5189118884722,,,BM_DONE,10,0,0,0,1
48a57f5fd08d,Diffusion_FE_44,Diffusion_FE_44#1,IDLE,523.5189118884722,,,BM_DONE,,,,,
48a57f5fd08d,Planar_BE_75,,IDLE,537.561872942596,,,BM_DONE,22,0,0,0,0
48a57f5fd08d,Planar_BE_75,Planar_BE_75#15,IDLE,537.561872942596,,,BM_DONE,,,,,
48a57f5fd08d,TF_BE_2,,DOWN_BM,554.2676076964592,,,BM_DONE,3,0,0,0,1
48a57f5fd08d,TF_BE_2,TF_BE_2#1,IDLE,554.2676076964592,,,BM_DONE,,,,,
48a57f5fd08d,LithoTrack_FE_95,,DOWN_BM,575.8525341121757,,,BREAK_Litho,48,0,0,0,5
48a57f5fd08d,LithoTrack_FE_95,LithoTrack_FE_95#21,DOWN_BM,575.8525341121757,,,BREAK_Litho,,,,,
48a57f5fd08d,TF_BE_40,,DOWN_BM,600.7511880892362,,,BREAK_TF,24,0,0,0,2
48a57f5fd08d,TF_BE_40,TF_BE_40#22,DOWN_BM,600.7511880892362,,,BREAK_TF,,,,,
48a57f5fd08d,Implant_128,,DOWN_BM,602.8251905430541,,,BREAK_Implant,10,0,0,0,1
48a57f5fd08d,Implant_128,Implant_128#5,DOWN_BM,602.8251905430541,,,BREAK_Implant,,,,,
48a57f5fd08d,LithoTrack_FE_115,,DOWN_BM,607.9158797122251,,,BM_DONE,51,0,0,0,3
48a57f5fd08d,LithoTrack_FE_115,LithoTrack_FE_115#18,IDLE,607.9158797122251,,,BM_DONE,,,,,
48a57f5fd08d,Diffusion_FE_44,,IDLE,614.1535402732704,,,BM_DONE,11,0,0,0,0
48a57f5fd08d,Diffusion_FE_44,Diffusion_FE_44#9,IDLE,614.1535402732704,,,BM_DONE,,,,,
48a57f5fd08d,Diffusion_FE_120,,RUN,616.5466479092117,,Lot_Product_3_1,,8,3,0,0,0
48a57f5fd08d,Diffusion_FE_120,Diffusion_FE_120#1,IDLE,616.5466479092117,,Lot_Product_3_1,,,,,,
48a57f5fd08d,WE_FE_84,,RUN,616.5466479092117,,Lot_Product_3_4,,18,1,0,0,0
48a57f5fd08d,WE_FE_84,WE_FE_84#13,RUN,616.5466479092117,,Lot_Product_3_4,,,,,,
48a57f5fd08d,WE_FE_84,,RUN,617.0,,Lot_Product_3_5,,17,2,0,0,0
48a57f5fd08d,WE_FE_84,WE_FE_84#12,RUN,617.0,,Lot_Product_3_5,,,,,,
48a57f5fd08d,WE_FE_84,,RUN,618.0,,Lot_Product_3_3,,16,3,0,0,0
48a57f5fd08d,WE_FE_84,WE_FE_84#11,RUN,618.0,,Lot_Product_3_3,,,,,,
48a57f5fd08d,WE_FE_84,,RUN,619.0,,Lot_Product_3_2,,15,4,0,0,0
48a57f5fd08d,WE_FE_84,WE_FE_84#10,RUN,619.0,,Lot_Product_3_2,,,,,,
48a57f5fd08d,WE_FE_84,,RUN,620.0,,Lot_Product_3_1,,14,5,0,0,0
48a57f5fd08d,WE_FE_84,WE_FE_84#1,RUN,620.0,,Lot_Product_3_1,,,,,,
48a57f5fd08d,Litho_BE_110,,DOWN_BM,623.334579319278,,,BREAK_Litho,28,0,0,0,1
48a57f5fd08d,Litho_BE_110,Litho_BE_110#21,DOWN_BM,623.334579319278,,,BREAK_Litho,,,,,
48a57f5fd08d,Diffusion_FE_126,,IDLE,626.2170392083484,,,BM_DONE,3,0,0,0,0
48a57f5fd08d,Diffusion_FE_126,Diffusion_FE_126#1,IDLE,626.2170392083484,,,BM_DONE,,,,,
48a57f5fd08d,LithoMet_BE_18,,DOWN_BM,636.1096342035916,,,BREAK_Litho,13,0,0,0,2
48a57f5fd08d,LithoMet_BE_18,LithoMet_BE_18#7,DOWN_BM,636.1096342035916,,,BREAK_Litho,,,,,
48a57f5fd08d,TF_BE_40,,DOWN_BM,639.2930070505685,,,BM_DONE,25,0,0,0,1
48a57f5fd08d,TF_BE_40,TF_BE_40#7,IDLE,639.2930070505685,,,BM_DONE,,,,,
48a57f5fd08d,DefMEt_FE_118,,RUN,642.3407840291183,,Lot_Product_3_3,,1,1,0,0,0
