run_id,lot_id,product,route_id,step_seq,tool_group,tool_id,event_type,event_time,detail_1,detail_2
48a57f5fd08d,Lot_Product_3_6,Product_3,Route_Product_3,1,Diffusion_FE_120,Diffusion_FE_120#11,BATCH_START,362.07,Route_Product_3:1:Diffusion_FE_120#11:t362.0700:b3,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_3_6,Product_3,Route_Product_3,1,Diffusion_FE_120,Diffusion_FE_120#11,LOADING,362.07,1.0,
48a57f5fd08d,Lot_Product_3_9,Product_3,Route_Product_3,1,Diffusion_FE_120,Diffusion_FE_120#11,BATCH_MEMBER_START,362.14,Route_Product_3:1:Diffusion_FE_120#11:t362.0700:b3,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_3_8,Product_3,Route_Product_3,1,Diffusion_FE_120,Diffusion_FE_120#11,BATCH_MEMBER_START,362.45,Route_Product_3:1:Diffusion_FE_120#11:t362.0700:b3,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_3_7,Product_3,Route_Product_3,1,Diffusion_FE_120,Diffusion_FE_120#11,BATCH_MEMBER_START,362.76,Route_Product_3:1:Diffusion_FE_120#11:t362.0700:b3,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_3_10,Product_3,Route_Product_3,1,Diffusion_FE_120,Diffusion_FE_120#11,BATCH_MEMBER_START,362.83,Route_Product_3:1:Diffusion_FE_120#11:t362.0700:b3,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_3_11,Product_3,Route_Product_3,,,,ARRIVAL,413.52,413.52,"{""sim_now_min"": 413.52, ""due_date_sim_min"": 74780.65400000001, ""remaining_to_due_min"": 74367.134}"
48a57f5fd08d,Lot_Product_4_10,Product_4,Route_Product_4,,,,ARRIVAL,413.52,413.52,"{""sim_now_min"": 413.52, ""due_date_sim_min"": 43003.15333333333, ""remaining_to_due_min"": 42589.63333333333}"
48a57f5fd08d,Lot_Product_4_6,Product_4,Route_Product_4,1,Diffusion_FE_120,Diffusion_FE_120#2,BATCH_START,413.76,Route_Product_4:1:Diffusion_FE_120#2:t413.7600:b4,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_4_6,Product_4,Route_Product_4,1,Diffusion_FE_120,Diffusion_FE_120#2,LOADING,413.76,1.0,
48a57f5fd08d,Lot_Product_4_9,Product_4,Route_Product_4,1,Diffusion_FE_120,Diffusion_FE_120#2,BATCH_MEMBER_START,413.83,Route_Product_4:1:Diffusion_FE_120#2:t413.7600:b4,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_4_8,Product_4,Route_Product_4,1,Diffusion_FE_120,Diffusion_FE_120#2,BATCH_MEMBER_START,414.14,Route_Product_4:1:Diffusion_FE_120#2:t413.7600:b4,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_4_7,Product_4,Route_Product_4,1,Diffusion_FE_120,Diffusion_FE_120#2,BATCH_MEMBER_START,414.45,Route_Product_4:1:Diffusion_FE_120#2:t413.7600:b4,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_4_10,Product_4,Route_Product_4,1,Diffusion_FE_120,Diffusion_FE_120#2,BATCH_MEMBER_START,414.52,Route_Product_4:1:Diffusion_FE_120#2:t413.7600:b4,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_3_12,Product_3,Route_Product_3,,,,ARRIVAL,465.21,465.21,"{""sim_now_min"": 465.21, ""due_date_sim_min"": 74832.34400000001, ""remaining_to_due_min"": 74367.134}"
48a57f5fd08d,Lot_Product_4_11,Product_4,Route_Product_4,,,,ARRIVAL,465.21,465.21,"{""sim_now_min"": 465.21, ""due_date_sim_min"": 43054.84333333333, ""remaining_to_due_min"": 42589.63333333333}"
48a57f5fd08d,Engineering_HotLot_3_1,Product_3,Route_Product_E3,,,,ARRIVAL,480.0,480.0,"{""sim_now_min"": 480.0, ""due_date_sim_min"": 44209.922, ""remaining_to_due_min"": 43729.922}"
48a57f5fd08d,Engineering_HotLot_3_2,Product_3,Route_Product_E3,,,,ARRIVAL,480.0,480.0,"{""sim_now_min"": 480.0, ""due_date_sim_min"": 44209.922, ""remaining_to_due_min"": 43729.922}"
48a57f5fd08d,Engineering_HotLot_3_3,Product_3,Route_Product_E3,,,,ARRIVAL,480.0,480.0,"{""sim_now_min"": 480.0, ""due_date_sim_min"": 44209.922, ""remaining_to_due_min"": 43729.922}"
48a57f5fd08d,Engineering_HotLot_3_4,Product_3,Route_Product_E3,,,,ARRIVAL,480.0,480.0,"{""sim_now_min"": 480.0, ""due_date_sim_min"": 44209.922, ""remaining_to_due_min"": 43729.922}"
48a57f5fd08d,Engineering_Lot_3_1,Product_3,Route_Product_E3,,,,ARRIVAL,480.0,480.0,"{""sim_now_min"": 480.0, ""due_date_sim_min"": 69366.994, ""remaining_to_due_min"": 68886.994}"
48a57f5fd08d,Engineering_Lot_3_10,Product_3,Route_Product_E3,,,,ARRIVAL,480.0,480.0,"{""sim_now_min"": 480.0, ""due_date_sim_min"": 69366.994, ""remaining_to_due_min"": 68886.994}"
48a57f5fd08d,Engineering_Lot_3_11,Product_3,Route_Product_E3,,,,ARRIVAL,480.0,480.0,"{""sim_now_min"": 480.0, ""due_date_sim_min"": 69366.994, ""remaining_to_due_min"": 68886.994}"
48a57f5fd08d,Engineering_Lot_3_12,Product_3,Route_Product_E3,,,,ARRIVAL,480.0,480.0,"{""sim_now_min"": 480.0, ""due_date_sim_min"": 69366.994, ""remaining_to_due_min"": 68886.994}"
48a57f5fd08d,Engineering_Lot_3_13,Product_3,Route_Product_E3,,,,ARRIVAL,480.0,480.0,"{""sim_now_min"": 480.0, ""due_date_sim_min"": 69366.994, ""remaining_to_due_min"": 68886.994}"
48a57f5fd08d,Engineering_Lot_3_14,Product_3,Route_Product_E3,,,,ARRIVAL,480.0,480.0,"{""sim_now_min"": 480.0, ""due_date_sim_min"": 69366.994, ""remaining_to_due_min"": 68886.994}"
48a57f5fd08d,Engineering_Lot_3_15,Product_3,Route_Product_E3,,,,ARRIVAL,480.0,480.0,"{""sim_now_min"": 480.0, ""due_date_sim_min"": 69366.994, ""remaining_to_due_min"": 68886.994}"
48a57f5fd08d,Engineering_Lot_3_16,Product_3,Route_Product_E3,,,,ARRIVAL,480.0,480.0,"{""sim_now_min"": 480.0, ""due_date_sim_min"": 69366.994, ""remaining_to_due_min"": 68886.994}"
48a57f5fd08d,Engineering_Lot_3_2,Product_3,Route_Product_E3,,,,ARRIVAL,480.0,480.0,"{""sim_now_min"": 480.0, ""due_date_sim_min"": 69366.994, ""remaining_to_due_min"": 68886.994}"
48a57f5fd08d,Engineering_Lot_3_3,Product_3,Route_Product_E3,,,,ARRIVAL,480.0,480.0,"{""sim_now_min"": 480.0, ""due_date_sim_min"": 69366.994, ""remaining_to_due_min"": 68886.994}"
48a57f5fd08d,Engineering_Lot_3_4,Product_3,Route_Product_E3,,,,ARRIVAL,480.0,480.0,"{""sim_now_min"": 480.0, ""due_date_sim_min"": 69366.994, ""remaining_to_due_min"": 68886.994}"
48a57f5fd08d,Engineering_Lot_3_5,Product_3,Route_Product_E3,,,,ARRIVAL,480.0,480.0,"{""sim_now_min"": 480.0, ""due_date_sim_min"": 69366.994, ""remaining_to_due_min"": 68886.994}"
48a57f5fd08d,Engineering_Lot_3_6,Product_3,Route_Product_E3,,,,ARRIVAL,480.0,480.0,"{""sim_now_min"": 480.0, ""due_date_sim_min"": 69366.994, ""remaining_to_due_min"": 68886.994}"
48a57f5fd08d,Engineering_Lot_3_7,Product_3,Route_Product_E3,,,,ARRIVAL,480.0,480.0,"{""sim_now_min"": 480.0, ""due_date_sim_min"": 69366.994, ""remaining_to_due_min"": 68886.994}"
48a57f5fd08d,Engineering_Lot_3_8,Product_3,Route_Product_E3,,,,ARRIVAL,480.0,480.0,"{""sim_now_min"": 480.0, ""due_date_sim_min"": 69366.994, ""remaining_to_due_min"": 68886.994}"
48a57f5fd08d,Engineering_Lot_3_9,Product_3,Route_Product_E3,,,,ARRIVAL,480.0,480.0,"{""sim_now_min"": 480.0, ""due_date_sim_min"": 69366.994, ""remaining_to_due_min"": 68886.994}"
48a57f5fd08d,Lot_Product_3_13,Product_3,Route_Product_3,,,,ARRIVAL,516.9,516.9,"{""sim_now_min"": 516.9, ""due_date_sim_min"": 74884.034, ""remaining_to_due_min"": 74367.134}"
48a57f5fd08d,Lot_Product_4_12,Product_4,Route_Product_4,,,,ARRIVAL,516.9,516.9,"{""sim_now_min"": 516.9, ""due_date_sim_min"": 43106.53333333333, ""remaining_to_due_min"": 42589.63333333333}"
48a57f5fd08d,Lot_Product_3_14,Product_3,Route_Product_3,,,,ARRIVAL,568.5899999999999,568.5899999999999,"{""sim_now_min"": 568.5899999999999, ""due_date_sim_min"": 74935.724, ""remaining_to_due_min"": 74367.134}"
48a57f5fd08d,Lot_Product_4_13,Product_4,Route_Product_4,,,,ARRIVAL,568.5899999999999,568.5899999999999,"{""sim_now_min"": 568.5899999999999, ""due_date_sim_min"": 43158.22333333333, ""remaining_to_due_min"": 42589.63333333333}"
48a57f5fd08d,Lot_Product_3_1,Product_3,Route_Product_3,1,Diffusion_FE_120,Diffusion_FE_120#1,FINISH,616.5466479092117,,
48a57f5fd08d,Lot_Product_3_2,Product_3,Route_Product_3,1,Diffusion_FE_120,Diffusion_FE_120#1,BATCH_MEMBER_FINISH,616.5466479092117,Route_Product_3:1:Diffusion_FE_120#1:t104.0000:b1,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_3_3,Product_3,Route_Product_3,1,Diffusion_FE_120,Diffusion_FE_120#1,BATCH_MEMBER_FINISH,616.5466479092117,Route_Product_3:1:Diffusion_FE_120#1:t104.0000:b1,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_3_4,Product_3,Route_Product_3,1,Diffusion_FE_120,Diffusion_FE_120#1,BATCH_MEMBER_FINISH,616.5466479092117,Route_Product_3:1:Diffusion_FE_120#1:t104.0000:b1,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_3_4,Product_3,Route_Product_3,2,WE_FE_84,WE_FE_84#13,LOADING,616.5466479092117,1.0,
48a57f5fd08d,Lot_Product_3_5,Product_3,Route_Product_3,1,Diffusion_FE_120,Diffusion_FE_120#1,BATCH_MEMBER_FINISH,616.5466479092117,Route_Product_3:1:Diffusion_FE_120#1:t104.0000:b1,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_3_5,Product_3,Route_Product_3,2,WE_FE_84,WE_FE_84#12,LOADING,617.0,1.0,
48a57f5fd08d,Lot_Product_3_3,Product_3,Route_Product_3,2,WE_FE_84,WE_FE_84#11,LOADING,618.0,1.0,
48a57f5fd08d,Lot_Product_3_2,Product_3,Route_Product_3,2,WE_FE_84,WE_FE_84#10,LOADING,619.0,1.0,
48a57f5fd08d,Lot_Product_3_1,Product_3,Route_Product_3,2,WE_FE_84,WE_FE_84#1,LOADING,620.0,1.0,
48a57f5fd08d,Lot_Product_3_15,Product_3,Route_Product_3,,,,ARRIVAL,620.28,620.28,"{""sim_now_min"": 620.28, ""due_date_sim_min"": 74987.414, ""remaining_to_due_min"": 74367.134}"
48a57f5fd08d,Lot_Product_4_14,Product_4,Route_Product_4,,,,ARRIVAL,620.28,620.28,"{""sim_now_min"": 620.28, ""due_date_sim_min"": 43209.91333333333, ""remaining_to_due_min"": 42589.63333333333}"
48a57f5fd08d,Lot_Product_3_3,Product_3,Route_Product_3,2,WE_FE_84,WE_FE_84#11,FINISH,642.3407840291183,,
48a57f5fd08d,Lot_Product_3_3,Product_3,Route_Product_3,3,DefMEt_FE_118,DefMEt_FE_118#1,LOADING,642.3407840291183,1.0,
48a57f5fd08d,Lot_Product_3_2,Product_3,Route_Product_3,2,WE_FE_84,WE_FE_84#10,FINISH,643.6490580315055,,
48a57f5fd08d,Lot_Product_3_2,Product_3,Route_Product_3,3,DefMEt_FE_118,DefMEt_FE_118#2,LOADING,643.6490580315055,1.0,
48a57f5fd08d,Lot_Product_3_5,Product_3,Route_Product_3,2,WE_FE_84,WE_FE_84#12,FINISH,643.7182211783975,,
48a57f5fd08d,Lot_Product_3_4,Product_3,Route_Product_3,2,WE_FE_84,WE_FE_84#13,FINISH,644.743372240799,,
48a57f5fd08d,Lot_Product_3_1,Product_3,Route_Product_3,2,WE_FE_84,WE_FE_84#1,FINISH,645.458859692084,,
48a57f5fd08d,Lot_Product_3_3,Product_3,Route_Product_3,3,DefMEt_FE_118,DefMEt_FE_118#1,FINISH,669.4547688351396,,
48a57f5fd08d,Lot_Product_3_3,Product_3,Route_Product_3,4,TF_Met_FE_45,TF_Met_FE_45#1,LOADING,669.4547688351396,1.0,
48a57f5fd08d,Lot_Product_3_5,Product_3,Route_Product_3,3,DefMEt_FE_118,DefMEt_FE_118#1,LOADING,670.0,1.0,
48a57f5fd08d,Lot_Product_3_2,Product_3,Route_Product_3,3,DefMEt_FE_118,DefMEt_FE_118#2,FINISH,671.6396320490122,,
48a57f5fd08d,Lot_Product_3_2,Product_3,Route_Product_3,4,TF_Met_FE_45,TF_Met_FE_45#2,LOADING,671.6396320490122,1.0,
48a57f5fd08d,Lot_Product_3_4,Product_3,Route_Product_3,3,DefMEt_FE_118,DefMEt_FE_118#2,LOADING,671.6396320490122,1.0,
48a57f5fd08d,Lot_Product_3_16,Product_3,Route_Product_3,,,,ARRIVAL,671.97,671.97,"{""sim_now_min"": 671.97, ""due_date_sim_min"": 75039.104, ""remaining_to_due_min"": 74367.134}"
48a57f5fd08d,Lot_Product_4_15,Product_4,Route_Product_4,,,,ARRIVAL,671.97,671.97,"{""sim_now_min"": 671.97, ""due_date_sim_min"": 43261.60333333333, ""remaining_to_due_min"": 42589.63333333333}"
48a57f5fd08d,Lot_Product_4_11,Product_4,Route_Product_4,1,Diffusion_FE_120,Diffusion_FE_120#4,BATCH_START,672.21,Route_Product_4:1:Diffusion_FE_120#4:t672.2100:b5,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_4_11,Product_4,Route_Product_4,1,Diffusion_FE_120,Diffusion_FE_120#4,LOADING,672.21,1.0,
48a57f5fd08d,Lot_Product_4_14,Product_4,Route_Product_4,1,Diffusion_FE_120,Diffusion_FE_120#4,BATCH_MEMBER_START,672.28,Route_Product_4:1:Diffusion_FE_120#4:t672.2100:b5,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_4_13,Product_4,Route_Product_4,1,Diffusion_FE_120,Diffusion_FE_120#4,BATCH_MEMBER_START,672.5899999999999,Route_Product_4:1:Diffusion_FE_120#4:t672.2100:b5,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_4_12,Product_4,Route_Product_4,1,Diffusion_FE_120,Diffusion_FE_120#4,BATCH_MEMBER_START,672.9,Route_Product_4:1:Diffusion_FE_120#4:t672.2100:b5,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_4_15,Product_4,Route_Product_4,1,Diffusion_FE_120,Diffusion_FE_120#4,BATCH_MEMBER_START,672.97,Route_Product_4:1:Diffusion_FE_120#4:t672.2100:b5,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_3_3,Product_3,Route_Product_3,4,TF_Met_FE_45,TF_Met_FE_45#1,FINISH,687.1776996156008,,
48a57f5fd08d,Lot_Product_4_1,Product_4,Route_Product_4,1,Diffusion_FE_120,Diffusion_FE_120#10,FINISH,687.8029942440635,,
48a57f5fd08d,Lot_Product_4_2,Product_4,Route_Product_4,1,Diffusion_FE_120,Diffusion_FE_120#10,BATCH_MEMBER_FINISH,687.8029942440635,Route_Product_4:1:Diffusion_FE_120#10:t156.0000:b2,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_4_3,Product_4,Route_Product_4,1,Diffusion_FE_120,Diffusion_FE_120#10,BATCH_MEMBER_FINISH,687.8029942440635,Route_Product_4:1:Diffusion_FE_120#10:t156.0000:b2,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_4_3,Product_4,Route_Product_4,2,WE_FE_84,WE_FE_84#13,LOADING,687.8029942440635,1.0,
48a57f5fd08d,Lot_Product_4_4,Product_4,Route_Product_4,1,Diffusion_FE_120,Diffusion_FE_120#10,BATCH_MEMBER_FINISH,687.8029942440635,Route_Product_4:1:Diffusion_FE_120#10:t156.0000:b2,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_4_5,Product_4,Route_Product_4,1,Diffusion_FE_120,Diffusion_FE_120#10,BATCH_MEMBER_FINISH,687.8029942440635,Route_Product_4:1:Diffusion_FE_120#10:t156.0000:b2,"{""batch_total_wafers"": 125, ""batch_lot_count"": 5}"
48a57f5fd08d,Lot_Product_4_4,Product_4,Route_Product_4,2,WE_FE_84,WE_FE_84#12,LOADING,688.0,1.0,
48a57f5fd08d,Lot_Product_3_2,Product_3,Route_Product_3,4,TF_Met_FE_45,TF_Met_FE_45#2,FINISH,688.2287174950228,,
48a57f5fd08d,Lot_Product_4_5,Product_4,Route_Product_4,2,WE_FE_84,WE_FE_84#11,LOADING,689.0,1.0,
48a57f5fd08d,Lot_Product_4_2,Product_4,Route_Product_4,2,WE_FE_84,WE_FE_84#10,LOADING,690.0,1.0,
48a57f5fd08d,Lot_Product_4_1,Product_4,Route_Product_4,2,WE_FE_84,WE_FE_84#1,LOADING,691.0,1.0,
48a57f5fd08d,Lot_Product_3_1,Product_3,Route_Product_3,3,DefMEt_FE_118,DefMEt_FE_118#1,LOADING,695.4714283778692,1.0,
48a57f5fd08d,Lot_Product_3_5,Product_3,Route_Product_3,3,DefMEt_FE_118,DefMEt_FE_118#1,FINISH,695.4714283778692,,
48a57f5fd08d,Lot_Product_3_5,Product_3,Route_Product_3,4,TF_Met_FE_45,TF_Met_FE_45#1,LOADING,695.4714283778692,1.0,
48a57f5fd08d,Lot_Product_3_4,Product_3,Route_Product_3,3,DefMEt_FE_118,DefMEt_FE_118#2,FINISH,697.0383009215942,,
48a57f5fd08d,Lot_Product_3_4,Product_3,Route_Product_3,4,TF_Met_FE_45,TF_Met_FE_45#2,LOADING,697.0383009215942,1.0,
48a57f5fd08d,Lot_Product_3_5,Product_3,Route_Product_3,4,TF_Met_FE_45,TF_Met_FE_45#1,FINISH,712.2363114011159,,
48a57f5fd08d,Lot_Product_3_4,Product_3,Route_Product_3,4,TF_Met_FE_45,TF_Met_FE_45#2,FINISH,712.2846305830221,,
48a57f5fd08d,Lot_Product_3_3,Product_3,Route_Product_3,5,Diffusion_FE_127,Diffusion_FE_127#1,BATCH_START,713.1776996156008,Route_Product_3:5:Diffusion_FE_127#1:t713.1777:b6,"{""batch_total_wafers"": 100, ""batch_lot_count"": 4}"
48a57f5fd08d,Lot_Product_3_3,Product_3,Route_Product_3,5,Diffusion_FE_127,Diffusion_FE_127#1,LOADING,713.1776996156008,1.0,
48a57f5fd08d,Lot_Product_3_2,Product_3,Route_Product_3,5,Diffusion_FE_127,Diffusion_FE_127#1,BATCH_MEMBER_START,713.2287174950228,Route_Product_3:5:Diffusion_FE_127#1:t713.1777:b6,"{""batch_total_wafers"": 100, ""batch_lot_count"": 4}"
48a57f5fd08d,Lot_Product_3_5,Product_3,Route_Product_3,5,Diffusion_FE_127,Diffusion_FE_127#1,BATCH_MEMBER_START,713.2363114011159,Route_Product_3:5:Diffusion_FE_127#1:t713.1777:b6,"{""batch_total_wafers"": 100, ""batch_lot_count"": 4}"
48a57f5fd08d,Lot_Product_3_4,Product_3,Route_Product_3,5,Diffusion_FE_127,Diffusion_FE_127#1,BATCH_MEMBER_START,713.2846305830221,Route_Product_3:5:Diffusion_FE_127#1:t713.1777:b6,"{""batch_total_wafers"": 100, ""batch_lot_count"": 4}"
