run_id,lot_id,product,route_id,step_seq,tool_group,tool_id,event_type,event_time,detail_1,detail_2
addbba9482b6,Lot_Product_3_145,Product_3,Route_Product_3,110,WE_FE_83,Dielectric_FE_30#2,T0_RESUME_PROCESSING,26820.0,143.29574326765172,
addbba9482b6,Lot_Product_3_146,Product_3,Route_Product_3,177,DE_FE_51,DE_FE_51#10,T0_RESUME_PROCESSING,26820.0,172.41729874151537,
addbba9482b6,Lot_Product_3_148,Product_3,Route_Product_3,168,Implant_128,DE_FE_86#101,T0_RESUME_PROCESSING,26820.0,125.55893171371127,
addbba9482b6,Lot_Product_3_157,Product_3,Route_Product_3,5,Diffusion_FE_127,DE_FE_59#2,T0_RESUME_PROCESSING,26820.0,445.08,
addbba9482b6,Lot_Product_3_158,Product_3,Route_Product_3,1,Diffusion_FE_120,WE_FE_108#16,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_160,Product_3,Route_Product_3,1,Diffusion_FE_120,Delay_32#139,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_161,Product_3,Route_Product_3,135,Litho_FE_92,WE_FE_84#3,T0_RESUME_PROCESSING,26820.0,173.19843660439,
addbba9482b6,Lot_Product_3_162,Product_3,Route_Product_3,137,Litho_REG_FE_64,LithoTrack_FE_115#21,T0_RESUME_PROCESSING,26820.0,117.91098879393336,
addbba9482b6,Lot_Product_3_163,Product_3,Route_Product_3,18,DE_FE_1,DE_FE_1#1,T0_RESUME_PROCESSING,26820.0,139.59757335926733,
addbba9482b6,Lot_Product_3_165,Product_3,Route_Product_3,158,LithoTrack_FE_115,DE_FE_86#103,T0_RESUME_PROCESSING,26820.0,177.84351960611383,
addbba9482b6,Lot_Product_3_166,Product_3,Route_Product_3,24,Diffusion_FE_44,Litho_FE_92#2,T0_RESUME_PROCESSING,26820.0,357.492,
addbba9482b6,Lot_Product_3_167,Product_3,Route_Product_3,156,WE_FE_108,DE_FE_86#102,T0_RESUME_PROCESSING,26820.0,139.07183223311793,
addbba9482b6,Lot_Product_3_168,Product_3,Route_Product_3,165,DE_FE_86,DE_FE_51#1,T0_RESUME_PROCESSING,26820.0,271.52940440282816,
addbba9482b6,Lot_Product_3_169,Product_3,Route_Product_3,162,DE_FE_51,LithoMet_FE_19#5,T0_RESUME_PROCESSING,26820.0,192.85141878809736,
addbba9482b6,Lot_Product_3_170,Product_3,Route_Product_3,171,Diffusion_FE_100,Implant_91#3,T0_RESUME_PROCESSING,26820.0,396.594,
addbba9482b6,Lot_Product_3_171,Product_3,Route_Product_3,1,Diffusion_FE_120,DE_FE_86#1,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_172,Product_3,Route_Product_3,159,Litho_FE_111,LithoTrack_FE_115#14,T0_RESUME_PROCESSING,26820.0,165.73306708805612,
addbba9482b6,Lot_Product_3_173,Product_3,Route_Product_3,168,Implant_128,DE_FE_86#114,T0_RESUME_PROCESSING,26820.0,145.2304295060988,
addbba9482b6,Lot_Product_3_175,Product_3,Route_Product_3,113,Litho_FE_92,LithoTrack_FE_115#11,T0_RESUME_PROCESSING,26820.0,144.77952816516552,
addbba9482b6,Lot_Product_3_177,Product_3,Route_Product_3,154,DE_FE_86,DE_FE_86#121,T0_RESUME_PROCESSING,26820.0,168.41582058595176,
addbba9482b6,Lot_Product_3_179,Product_3,Route_Product_3,138,DE_FE_71,Litho_FE_92#1,T0_RESUME_PROCESSING,26820.0,263.8423433088633,
addbba9482b6,Lot_Product_3_18,Product_3,Route_Product_3,24,Diffusion_FE_44,Implant_128#10,T0_RESUME_PROCESSING,26820.0,357.492,
addbba9482b6,Lot_Product_3_180,Product_3,Route_Product_3,5,Diffusion_FE_127,DE_FE_59#14,T0_RESUME_PROCESSING,26820.0,445.08,
addbba9482b6,Lot_Product_3_182,Product_3,Route_Product_3,101,Diffusion_FE_127,Diffusion_FE_120#11,T0_RESUME_PROCESSING,26820.0,325.248,
addbba9482b6,Lot_Product_3_184,Product_3,Route_Product_3,1,Diffusion_FE_120,DE_FE_59#12,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_186,Product_3,Route_Product_3,138,DE_FE_71,Litho_REG_FE_64#3,T0_RESUME_PROCESSING,26820.0,180.94919071965933,
addbba9482b6,Lot_Product_3_189,Product_3,Route_Product_3,131,WE_FE_83,DE_FE_71#19,T0_RESUME_PROCESSING,26820.0,128.4482425229049,
addbba9482b6,Lot_Product_3_190,Product_3,Route_Product_3,138,DE_FE_71,DE_FE_71#11,T0_RESUME_PROCESSING,26820.0,136.78847290648127,
addbba9482b6,Lot_Product_3_193,Product_3,Route_Product_3,1,Diffusion_FE_120,Delay_32#115,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_195,Product_3,Route_Product_3,1,Diffusion_FE_120,DE_FE_71#21,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_197,Product_3,Route_Product_3,106,DefMet_FE_34,Delay_32#137,T0_RESUME_PROCESSING,26820.0,130.33770336907006,
addbba9482b6,Lot_Product_3_198,Product_3,Route_Product_3,107,WE_FE_8,Delay_32#14,T0_RESUME_PROCESSING,26820.0,120.548,
addbba9482b6,Lot_Product_3_199,Product_3,Route_Product_3,110,WE_FE_83,Dielectric_FE_30#1,T0_RESUME_PROCESSING,26820.0,140.36538491693457,
addbba9482b6,Lot_Product_3_202,Product_3,Route_Product_3,105,Dielectric_FE_30,Delay_32#103,T0_RESUME_PROCESSING,26820.0,134.926,
addbba9482b6,Lot_Product_3_203,Product_3,Route_Product_3,1,Diffusion_FE_120,Delay_32#108,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_206,Product_3,Route_Product_3,5,Diffusion_FE_127,Delay_32#136,T0_RESUME_PROCESSING,26820.0,445.08,
addbba9482b6,Lot_Product_3_207,Product_3,Route_Product_3,72,Litho_FE_98,WE_FE_108#18,T0_RESUME_PROCESSING,26820.0,199.0,
addbba9482b6,Lot_Product_3_209,Product_3,Route_Product_3,1,Diffusion_FE_120,LithoTrack_FE_115#17,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_210,Product_3,Route_Product_3,1,Diffusion_FE_120,WE_FE_108#11,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_211,Product_3,Route_Product_3,99,WE_FE_108,Delay_32#135,T0_RESUME_PROCESSING,26820.0,130.63363610806869,
addbba9482b6,Lot_Product_3_212,Product_3,Route_Product_3,113,Litho_FE_92,WE_FE_84#12,T0_RESUME_PROCESSING,26820.0,162.5502202579213,
addbba9482b6,Lot_Product_3_216,Product_3,Route_Product_3,101,Diffusion_FE_127,Diffusion_FE_120#3,T0_RESUME_PROCESSING,26820.0,325.248,
addbba9482b6,Lot_Product_3_220,Product_3,Route_Product_3,113,Litho_FE_92,WE_FE_83#3,T0_RESUME_PROCESSING,26820.0,192.3592769177834,
addbba9482b6,Lot_Product_3_222,Product_3,Route_Product_3,33,Litho_FE_92,LithoTrack_FE_95#10,T0_RESUME_PROCESSING,26820.0,145.2751259546989,
addbba9482b6,Lot_Product_3_224,Product_3,Route_Product_3,1,Diffusion_FE_120,WE_FE_108#19,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_225,Product_3,Route_Product_3,18,DE_FE_1,Implant_128#1,T0_RESUME_PROCESSING,26820.0,174.6094867117532,
addbba9482b6,Lot_Product_3_227,Product_3,Route_Product_3,60,Litho_REG_FE_64,WE_FE_108#15,T0_RESUME_PROCESSING,26820.0,127.32078384297355,
addbba9482b6,Lot_Product_3_228,Product_3,Route_Product_3,76,DE_FE_86,DE_FE_86#129,T0_RESUME_PROCESSING,26820.0,131.63031797156563,
addbba9482b6,Lot_Product_3_229,Product_3,Route_Product_3,62,DE_FE_86,LithoMet_FE_19#17,T0_RESUME_PROCESSING,26820.0,259.82654196753276,
addbba9482b6,Lot_Product_3_23,Product_3,Route_Product_3,191,Diffusion_FE_101,Delay_32#117,T0_RESUME_PROCESSING,26820.0,457.362,
addbba9482b6,Lot_Product_3_230,Product_3,Route_Product_3,92,WE_FE_108,DE_FE_86#130,T0_RESUME_PROCESSING,26820.0,137.24743013537343,
addbba9482b6,Lot_Product_3_231,Product_3,Route_Product_3,82,Implant_132,Litho_FE_111#11,T0_RESUME_PROCESSING,26820.0,124.5537527262805,
addbba9482b6,Lot_Product_3_232,Product_3,Route_Product_3,96,TF_FE_131,Implant_88#1,T0_RESUME_PROCESSING,26820.0,135.25316761351968,
addbba9482b6,Lot_Product_3_233,Product_3,Route_Product_3,5,Diffusion_FE_127,Delay_32#111,T0_RESUME_PROCESSING,26820.0,445.08,
addbba9482b6,Lot_Product_3_234,Product_3,Route_Product_3,1,Diffusion_FE_120,Delay_32#107,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_235,Product_3,Route_Product_3,1,Diffusion_FE_120,Delay_32#141,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_236,Product_3,Route_Product_3,1,Diffusion_FE_120,DefMet_FE_34#1,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_238,Product_3,Route_Product_3,1,Diffusion_FE_120,DE_FE_86#110,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_239,Product_3,Route_Product_3,1,Diffusion_FE_120,Delay_32#140,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_240,Product_3,Route_Product_3,182,DE_FE_86,Delay_32#142,T0_RESUME_PROCESSING,26820.0,223.09232938580794,
addbba9482b6,Lot_Product_3_242,Product_3,Route_Product_3,73,LithoMet_FE_19,WE_FE_84#18,T0_RESUME_PROCESSING,26820.0,138.33402138963783,
addbba9482b6,Lot_Product_3_244,Product_3,Route_Product_3,76,DE_FE_86,DE_FE_86#115,T0_RESUME_PROCESSING,26820.0,141.1611978396546,
addbba9482b6,Lot_Product_3_245,Product_3,Route_Product_3,76,DE_FE_86,Implant_132#3,T0_RESUME_PROCESSING,26820.0,158.31159111349243,
addbba9482b6,Lot_Product_3_247,Product_3,Route_Product_3,90,DE_FE_86,Implant_132#1,T0_RESUME_PROCESSING,26820.0,150.65192016395105,
addbba9482b6,Lot_Product_3_248,Product_3,Route_Product_3,45,DE_FE_86,DE_FE_54#4,T0_RESUME_PROCESSING,26820.0,214.80864311354156,
addbba9482b6,Lot_Product_3_249,Product_3,Route_Product_3,46,WE_FE_108,DE_FE_86#123,T0_RESUME_PROCESSING,26820.0,118.9896912604429,
addbba9482b6,Lot_Product_3_25,Product_3,Route_Product_3,1,Diffusion_FE_120,EPI_38#1,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_250,Product_3,Route_Product_3,73,LithoMet_FE_19,WE_FE_108#14,T0_RESUME_PROCESSING,26820.0,143.21921408261977,
addbba9482b6,Lot_Product_3_251,Product_3,Route_Product_3,33,Litho_FE_92,LithoTrack_FE_95#11,T0_RESUME_PROCESSING,26820.0,166.7082820226482,
addbba9482b6,Lot_Product_3_255,Product_3,Route_Product_3,62,DE_FE_86,LithoMet_FE_19#14,T0_RESUME_PROCESSING,26820.0,223.63198256579122,
addbba9482b6,Lot_Product_3_256,Product_3,Route_Product_3,44,DE_FE_54,Delay_32#114,T0_RESUME_PROCESSING,26820.0,128.4010031335754,
addbba9482b6,Lot_Product_3_257,Product_3,Route_Product_3,76,DE_FE_86,LithoMet_FE_19#1,T0_RESUME_PROCESSING,26820.0,216.71980397731804,
addbba9482b6,Lot_Product_3_260,Product_3,Route_Product_3,62,DE_FE_86,LithoMet_FE_19#3,T0_RESUME_PROCESSING,26820.0,228.85690770019497,
addbba9482b6,Lot_Product_3_261,Product_3,Route_Product_3,24,Diffusion_FE_44,Diffusion_FE_44#9,T0_RESUME_PROCESSING,26820.0,307.5974705101269,
addbba9482b6,Lot_Product_3_263,Product_3,Route_Product_3,73,LithoMet_FE_19,WE_FE_84#1,T0_RESUME_PROCESSING,26820.0,137.4231428296559,
addbba9482b6,Lot_Product_3_264,Product_3,Route_Product_3,45,DE_FE_86,DE_FE_54#3,T0_RESUME_PROCESSING,26820.0,201.8787132777142,
addbba9482b6,Lot_Product_3_265,Product_3,Route_Product_3,45,DE_FE_86,DE_FE_54#2,T0_RESUME_PROCESSING,26820.0,179.6031402215812,
addbba9482b6,Lot_Product_3_266,Product_3,Route_Product_3,47,LithoMet_FE_19,DE_FE_86#105,T0_RESUME_PROCESSING,26820.0,134.02502135721255,
addbba9482b6,Lot_Product_3_267,Product_3,Route_Product_3,44,DE_FE_54,Delay_32#131,T0_RESUME_PROCESSING,26820.0,143.31799999999998,
addbba9482b6,Lot_Product_3_268,Product_3,Route_Product_3,45,DE_FE_86,DE_FE_54#1,T0_RESUME_PROCESSING,26820.0,149.56702048427536,
addbba9482b6,Lot_Product_3_269,Product_3,Route_Product_3,18,DE_FE_1,Implant_128#4,T0_RESUME_PROCESSING,26820.0,164.25978515222195,
addbba9482b6,Lot_Product_3_270,Product_3,Route_Product_3,33,Litho_FE_92,LithoTrack_FE_95#13,T0_RESUME_PROCESSING,26820.0,165.88420087909836,
addbba9482b6,Lot_Product_3_271,Product_3,Route_Product_3,45,DE_FE_86,DE_FE_54#6,T0_RESUME_PROCESSING,26820.0,212.1666056421672,
addbba9482b6,Lot_Product_3_274,Product_3,Route_Product_3,1,Diffusion_FE_120,Diffusion_FE_44#2,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_276,Product_3,Route_Product_3,33,Litho_FE_92,LithoTrack_FE_95#12,T0_RESUME_PROCESSING,26820.0,168.27122396526684,
addbba9482b6,Lot_Product_3_277,Product_3,Route_Product_3,46,WE_FE_108,DE_FE_54#5,T0_RESUME_PROCESSING,26820.0,135.9503043538764,
addbba9482b6,Lot_Product_3_278,Product_3,Route_Product_3,13,Litho_FE_92,LithoTrack_FE_115#1,T0_RESUME_PROCESSING,26820.0,146.68147202347973,
addbba9482b6,Lot_Product_3_279,Product_3,Route_Product_3,14,LithoMet_FE_19,LithoTrack_FE_115#12,T0_RESUME_PROCESSING,26820.0,121.20867607155806,
addbba9482b6,Lot_Product_3_280,Product_3,Route_Product_3,154,DE_FE_86,DE_FE_86#109,T0_RESUME_PROCESSING,26820.0,139.5386571012301,
addbba9482b6,Lot_Product_3_282,Product_3,Route_Product_3,24,Diffusion_FE_44,Diffusion_FE_44#6,T0_RESUME_PROCESSING,26820.0,196.4573558425962,
addbba9482b6,Lot_Product_3_284,Product_3,Route_Product_3,18,DE_FE_1,Litho_REG_FE_64#12,T0_RESUME_PROCESSING,26820.0,214.38594020215132,
addbba9482b6,Lot_Product_3_285,Product_3,Route_Product_3,13,Litho_FE_92,LithoTrack_FE_115#23,T0_RESUME_PROCESSING,26820.0,180.75214451751526,
addbba9482b6,Lot_Product_3_291,Product_3,Route_Product_3,24,Diffusion_FE_44,Diffusion_FE_44#3,T0_RESUME_PROCESSING,26820.0,182.49218524185363,
addbba9482b6,Lot_Product_3_30,Product_3,Route_Product_3,1,Diffusion_FE_120,Delay_32#145,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_300,Product_3,Route_Product_3,18,DE_FE_1,LithoMet_FE_19#10,T0_RESUME_PROCESSING,26820.0,259.6539885281851,
addbba9482b6,Lot_Product_3_301,Product_3,Route_Product_3,14,LithoMet_FE_19,LithoTrack_FE_115#10,T0_RESUME_PROCESSING,26820.0,151.80027971159933,
addbba9482b6,Lot_Product_3_305,Product_3,Route_Product_3,5,Diffusion_FE_127,TF_Met_FE_45#1,T0_RESUME_PROCESSING,26820.0,445.08,
addbba9482b6,Lot_Product_3_320,Product_3,Route_Product_3,1,Diffusion_FE_120,LithoMet_FE_19#18,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_33,Product_3,Route_Product_3,1,Diffusion_FE_120,TF_Met_FE_61#2,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_38,Product_3,Route_Product_3,195,LithoTrack_FE_115,DE_FE_86#112,T0_RESUME_PROCESSING,26820.0,135.82339670230067,
addbba9482b6,Lot_Product_3_385,Product_3,Route_Product_3,5,Diffusion_FE_127,Diffusion_FE_127#5,T0_RESUME_PROCESSING,26820.0,357.3935344130642,
addbba9482b6,Lot_Product_3_400,Product_3,Route_Product_3,48,DefMet_FE_34,DE_FE_86#10,T0_RESUME_PROCESSING,26820.0,123.76381380694313,
addbba9482b6,Lot_Product_3_42,Product_3,Route_Product_3,1,Diffusion_FE_120,Delay_32#104,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_440,Product_3,Route_Product_3,1,Diffusion_FE_120,DE_FE_86#104,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_45,Product_3,Route_Product_3,1,Diffusion_FE_120,WE_FE_108#10,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_491,Product_3,Route_Product_3,1,Diffusion_FE_120,Diffusion_FE_120#4,T0_RESUME_PROCESSING,26820.0,310.3399999998383,
addbba9482b6,Lot_Product_3_50,Product_3,Route_Product_3,224,Diffusion_FE_101,Diffusion_FE_101#2,T0_RESUME_PROCESSING,26820.0,521.6868049955108,
addbba9482b6,Lot_Product_3_55,Product_3,Route_Product_3,224,Diffusion_FE_101,Diffusion_FE_101#3,T0_RESUME_PROCESSING,26820.0,239.95491004500104,
addbba9482b6,Lot_Product_3_56,Product_3,Route_Product_3,1,Diffusion_FE_120,Delay_32#10,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_60,Product_3,Route_Product_3,1,Diffusion_FE_120,Delay_32#120,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_73,Product_3,Route_Product_3,224,Diffusion_FE_101,Diffusion_FE_101#1,T0_RESUME_PROCESSING,26820.0,383.8456602351059,
addbba9482b6,Lot_Product_3_78,Product_3,Route_Product_3,1,Diffusion_FE_120,Delay_32#110,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_79,Product_3,Route_Product_3,1,Diffusion_FE_120,Delay_32#134,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_3_83,Product_3,Route_Product_3,154,DE_FE_86,Litho_FE_35#1,T0_RESUME_PROCESSING,26820.0,260.67587069981766,
addbba9482b6,Lot_Product_3_86,Product_3,Route_Product_3,196,Litho_FE_111,LithoTrack_FE_115#13,T0_RESUME_PROCESSING,26820.0,132.7727097343035,
addbba9482b6,Lot_Product_3_88,Product_3,Route_Product_3,208,DE_FE_53,Delay_32#126,T0_RESUME_PROCESSING,26820.0,173.94094537204003,
addbba9482b6,Lot_Product_3_90,Product_3,Route_Product_3,177,DE_FE_51,DE_FE_51#12,T0_RESUME_PROCESSING,26820.0,174.4185112032796,
addbba9482b6,Lot_Product_3_91,Product_3,Route_Product_3,195,LithoTrack_FE_115,DE_FE_86#116,T0_RESUME_PROCESSING,26820.0,136.1983472312677,
addbba9482b6,Lot_Product_3_92,Product_3,Route_Product_3,208,DE_FE_53,DE_FE_53#3,T0_RESUME_PROCESSING,26820.0,162.15696993821987,
addbba9482b6,Lot_Product_3_96,Product_3,Route_Product_3,195,LithoTrack_FE_115,DE_FE_86#12,T0_RESUME_PROCESSING,26820.0,141.62077356722511,
addbba9482b6,Lot_Product_4_1,Product_4,Route_Product_4,306,DE_BE_13,DE_BE_65#1,T0_RESUME_PROCESSING,26820.0,215.68307978822043,
addbba9482b6,Lot_Product_4_10,Product_4,Route_Product_4,274,Dielectric_BE_27,TF_BE_40#14,T0_RESUME_PROCESSING,26820.0,152.70082241756026,
addbba9482b6,Lot_Product_4_103,Product_4,Route_Product_4,8,Diffusion_FE_127,Planar_FE_77#1,T0_RESUME_PROCESSING,26820.0,445.08,
addbba9482b6,Lot_Product_4_105,Product_4,Route_Product_4,1,Diffusion_FE_120,DE_FE_59#17,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_4_109,Product_4,Route_Product_4,144,Litho_REG_FE_64,WE_FE_84#17,T0_RESUME_PROCESSING,26820.0,132.86361511164674,
addbba9482b6,Lot_Product_4_11,Product_4,Route_Product_4,1,Diffusion_FE_120,Dielectric_BE_28#1,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_4_111,Product_4,Route_Product_4,146,DE_FE_86,Litho_FE_111#12,T0_RESUME_PROCESSING,26820.0,241.5933243016076,
addbba9482b6,Lot_Product_4_112,Product_4,Route_Product_4,142,Litho_FE_111,DE_FE_86#119,T0_RESUME_PROCESSING,26820.0,132.03157893866955,
addbba9482b6,Lot_Product_4_114,Product_4,Route_Product_4,156,Diffusion_FE_122,Diffusion_FE_122#1,T0_RESUME_PROCESSING,26820.0,208.4249335352805,
addbba9482b6,Lot_Product_4_115,Product_4,Route_Product_4,125,DE_FE_71,LithoMet_FE_19#6,T0_RESUME_PROCESSING,26820.0,245.05123008736734,
addbba9482b6,Lot_Product_4_116,Product_4,Route_Product_4,146,DE_FE_86,Implant_132#8,T0_RESUME_PROCESSING,26820.0,160.07910069307366,
addbba9482b6,Lot_Product_4_117,Product_4,Route_Product_4,1,Diffusion_FE_120,DE_FE_59#16,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_4_119,Product_4,Route_Product_4,114,DE_FE_71,LithoMet_FE_19#13,T0_RESUME_PROCESSING,26820.0,199.89291574404427,
addbba9482b6,Lot_Product_4_12,Product_4,Route_Product_4,310,TF_BE_40,TF_BE_23#11,T0_RESUME_PROCESSING,26820.0,128.2274893430485,
addbba9482b6,Lot_Product_4_122,Product_4,Route_Product_4,121,LithoTrack_FE_115,WE_FE_108#22,T0_RESUME_PROCESSING,26820.0,201.72537233761904,
addbba9482b6,Lot_Product_4_123,Product_4,Route_Product_4,129,DefMet_FE_43,WE_FE_108#1,T0_RESUME_PROCESSING,26820.0,123.40768693174361,
addbba9482b6,Lot_Product_4_125,Product_4,Route_Product_4,147,WE_FE_108,DE_FE_86#117,T0_RESUME_PROCESSING,26820.0,141.88112742535628,
addbba9482b6,Lot_Product_4_126,Product_4,Route_Product_4,122,Litho_FE_92,LithoTrack_FE_115#24,T0_RESUME_PROCESSING,26820.0,125.06011765911171,
addbba9482b6,Lot_Product_4_13,Product_4,Route_Product_4,329,Dielectric_BE_28,Planar_BE_75#12,T0_RESUME_PROCESSING,26820.0,138.41107595859268,
addbba9482b6,Lot_Product_4_132,Product_4,Route_Product_4,1,Diffusion_FE_120,Planar_FE_77#3,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_4_135,Product_4,Route_Product_4,1,Diffusion_FE_120,Delay_32#122,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_4_136,Product_4,Route_Product_4,146,DE_FE_86,Litho_REG_FE_64#15,T0_RESUME_PROCESSING,26820.0,196.60520402463192,
addbba9482b6,Lot_Product_4_137,Product_4,Route_Product_4,1,Diffusion_FE_120,DefMet_FE_43#1,T0_RESUME_PROCESSING,26820.0,508.83,
addbba9482b6,Lot_Product_4_138,Product_4,Route_Product_4,134,DE_FE_59,DE_FE_59#10,T0_RESUME_PROCESSING,26820.0,156.82214396056767,
addbba9482b6,Lot_Product_4_139,Product_4,Route_Product_4,147,WE_FE_108,DE_FE_86#11,T0_RESUME_PROCESSING,26820.0,138.5868501998371,
addbba9482b6,Lot_Product_4_14,Product_4,Route_Product_4,304,DE_BE_65,LithoMet_BE_18#11,T0_RESUME_PROCESSING,26820.0,157.5844568236557,
addbba9482b6,Lot_Product_4_140,Product_4,Route_Product_4,130,LithoTrack_FE_115,WE_FE_108#25,T0_RESUME_PROCESSING,26820.0,145.96159520644431,
addbba9482b6,Lot_Product_4_141,Product_4,Route_Product_4,121,LithoTrack_FE_115,WE_FE_84#16,T0_RESUME_PROCESSING,26820.0,133.21582889047494,
